favourites_count,followersCount,friendsCount,hashtags,imageurl,lang,listedCount,retweetCount,retweetText,retweeted,tweetCreatedAt,tweetId,tweetText,url,userCreatedAt,userDescription,userID,userLocation,userName
7874,639,433,None,http://pbs.twimg.com/profile_images/1035759217322405890/sZfn_7WE_normal.jpg,en,4,1,,False,2015-08-15 20:18:14,632647507135320064,"I hate when kids post pics like this, like, we get it, you smoke weed. http://t.co/o48P3rmMaC",https://t.co/KS6VNLGXrr,2011-01-30 00:37:39,the best rapper at Outback Steakhouse. find me anywhere @TheDanMoss | d4ddyyyys boy,244728317,Elsewhere,@thedanmoss fan account 💯🥰
5061,4795,5246,None,http://pbs.twimg.com/profile_images/1084870930927517696/BcrPXxa5_normal.jpg,en,276,0,,False,2015-08-16 06:14:18,632797511703334914,Gov. Rauner uses veto to amend pot decriminalization bills http://t.co/UmRKXd785I,http://t.co/PKqUEEhXgW,2011-11-01 21:53:52,"Education Choice Advocate, Data Analysis, #PrincipleOverParty Political Junkie",403004768,"Lake County, IL",Lennie Jarratt
5061,4795,5246,None,http://pbs.twimg.com/profile_images/1084870930927517696/BcrPXxa5_normal.jpg,en,276,0,,False,2015-08-20 21:19:17,634474809095655424,Red Line trains diverted to elevated tracks because of smoke http://t.co/x1Vn62USIj,http://t.co/PKqUEEhXgW,2011-11-01 21:53:52,"Education Choice Advocate, Data Analysis, #PrincipleOverParty Political Junkie",403004768,"Lake County, IL",Lennie Jarratt
5061,4795,5246,None,http://pbs.twimg.com/profile_images/1084870930927517696/BcrPXxa5_normal.jpg,en,276,0,,False,2015-08-21 17:43:33,634782905550667776,Why medical marijuana can still get you fired in Illinois http://t.co/jd6JMeHjtI,http://t.co/PKqUEEhXgW,2011-11-01 21:53:52,"Education Choice Advocate, Data Analysis, #PrincipleOverParty Political Junkie",403004768,"Lake County, IL",Lennie Jarratt
1819,441,213,None,http://pbs.twimg.com/profile_images/776100047637221376/weAbu0Bc_normal.jpg,en,14,0,,False,2015-08-22 01:46:32,634904454840643584,"@mitchellvii i read is was 5k. then the side sections were 15k, and both half full. then people on the grass.",https://t.co/FLdIlldg3F,2010-09-28 00:59:37,#War,195973947,Atlanta,!
97,302,851,['JuulVapor'],http://pbs.twimg.com/profile_images/1033975178659807232/nGkhE1ZI_normal.jpg,en,2,0,,False,2015-08-29 13:32:13,637618759205826562,Really like the mint pod! #JuulVapor,,2007-05-22 21:26:23,,6244872,Louisville ,J
739,1992,2348,"['Column', 'Health']",http://pbs.twimg.com/profile_images/613309231970693120/4a4ZdLxj_normal.jpg,en,192,0,,False,2015-09-04 15:03:08,639815967426539525,Israel Could Grow Into A Global Cannabis Startup Superpower http://t.co/3xBeK1VLG9 #Column #Health http://t.co/h2d6S9QSEd,,2015-06-23 11:34:05,A free bird who loves to fly through the Social Wings.,3253611043,United States,Nicole c heaven
1343,145,1110,None,http://pbs.twimg.com/profile_images/642085009298321408/LzFpwOTY_normal.jpg,en,2,1,,False,2015-09-11 01:58:19,642155177466798080,@therealstylesp next time ur in Boston check out the @KushGroove smoke/streetwear shop 1536 Tremont st.,,2011-09-04 21:54:08,Your Momz favorite 9 to 5'r,367980538,The Bridge/Beantown,Walt Blizzney
54207,1031,163,None,http://pbs.twimg.com/profile_images/1129556703622643712/lc50lnYX_normal.jpg,en,2,0,,False,2015-09-10 19:44:01,642060981158416386,@jameswalls9 yeah bud?,,2013-02-20 02:29:15,u tryna get rich.... im tryna get wealthy,1199332885,,𝒿𝑒𝓈𝓈𝒾𝒸𝒶🧚🏽‍♀️
6510,88,731,None,http://pbs.twimg.com/profile_images/1074827131585060864/DP00eWmO_normal.jpg,en,9,0,,False,2015-09-17 02:30:33,644337617568292864,"""40 years ago I smoked marijuana...my mom won't be happy I said that"" @JebBush",,2015-08-07 02:04:47,,3308347214,,Tallulah Tadlock
38199,328,236,None,http://pbs.twimg.com/profile_images/1104679616159997952/r4jFcdSL_normal.jpg,en,8,0,,False,2015-09-25 00:57:36,647213325634310144,@compunctions my cousin look like fez and he smoke i can hook u up,,2015-02-14 09:15:47,I’m baby,3036274323,,Stinky!
1095,1420,21,"['FZForzaPragueInternational2015', 'Round16', 'AgainstDanishPair', 'Juul']",http://pbs.twimg.com/profile_images/990905815778430977/DvFrrCJ0_normal.jpg,en,19,0,,False,2015-09-25 06:02:04,647289949314613248,#FZForzaPragueInternational2015 #Round16 #AgainstDanishPair #Juul/Sentow… https://t.co/LFwkS0mZgE,,2014-01-09 22:45:45,"Professional Badminton Player ,      2016 Olympian 🥇European games Baku 2015 🥇EC2018🥈EC2017",2271760757,,Stoeva S
7561,505,397,None,http://pbs.twimg.com/profile_images/1118924266546900993/lUpE4ULC_normal.jpg,en,0,2,,False,2015-09-26 22:04:20,647894497171476481,Bibby and herb coming to WIU for homecoming 😨🔥,,2012-08-20 15:30:37,WIU Delt,769722637,"Oak Forest, IL ➡️ Macomb, IL",Lucas
5061,4795,5246,None,http://pbs.twimg.com/profile_images/1084870930927517696/BcrPXxa5_normal.jpg,tl,276,0,,False,2015-09-29 23:16:40,648999865796562944,South Dakota tribe to open nation's 1st marijuana resort http://t.co/4eHuFAcmLm,http://t.co/PKqUEEhXgW,2011-11-01 21:53:52,"Education Choice Advocate, Data Analysis, #PrincipleOverParty Political Junkie",403004768,"Lake County, IL",Lennie Jarratt
20824,1051,589,None,http://pbs.twimg.com/profile_images/988937375152685056/vArG145q_normal.jpg,en,5,0,,False,2015-09-30 01:55:36,649039862826295299,Can someone find me the @Chargers bud light cans and bring them to me Please..... 😌⚡️💙,,2009-09-25 21:31:42,#Lakers 24 💜 #Chargers ⚡️ #Dodgers 💙,77316144,California,Celina♡
23283,564,287,None,http://pbs.twimg.com/profile_images/1123081110496456704/0jzzrKrJ_normal.jpg,en,3,0,,False,2015-10-04 17:57:16,650731426510303232,Smoke break  Carrie Underwood,,2011-11-28 03:14:35,,423114678,,kαiℓi❥
5061,4795,5246,None,http://pbs.twimg.com/profile_images/1084870930927517696/BcrPXxa5_normal.jpg,en,276,0,,False,2015-10-07 20:05:48,651850933677129728,State panel meets today to consider more conditions for medical pot use http://t.co/FzYN0O1M8N,http://t.co/PKqUEEhXgW,2011-11-01 21:53:52,"Education Choice Advocate, Data Analysis, #PrincipleOverParty Political Junkie",403004768,"Lake County, IL",Lennie Jarratt
757,11994,2960,"['HigherEd', 'mnleg']",http://pbs.twimg.com/profile_images/1014178447365554176/dLWnl_Ik_normal.jpg,en,292,0,,False,2015-10-08 18:04:27,652182784690257920,Joint mtg of House &amp; Senate #HigherEd committees starting soon. Watch online here: https://t.co/uInKS7p0ca #mnleg,https://t.co/qIDBURfzHf,2010-06-16 20:57:51,"The official Twitter account of the Minnesota Senate DFL at the state Capitol in Saint Paul, MN.",156395674,"St. Paul, MN",Minnesota Senate DFL
140569,836,141,None,http://pbs.twimg.com/profile_images/1129845330487287808/q1FpDt_a_normal.jpg,en,9,0,,False,2015-10-11 03:15:57,653046349294796800,I smell weed,,2013-05-13 06:08:00,Ω | Editor • Videographer,1424747527,LA,Jacø ☔️
26373,20457,861,,http://pbs.twimg.com/profile_images/1012052645752680448/tntbDEqT_normal.jpg,en,100,485,Rob Ford is gonna smoke so much crack tonight,True,2015-10-15 00:09:32,654448988712759296,RT @AndyRuther: Rob Ford is gonna smoke so much crack tonight,https://t.co/An92uO2xJE,2013-01-28 14:13:06,Expert,1128197251,"Indianapolis, Indiana",Becky Kevoian
483,116,567,None,http://pbs.twimg.com/profile_images/1099000491458117632/yXhMNat1_normal.jpg,en,7,0,,False,2015-10-23 03:49:10,657403363802243072,I liked a @YouTube video from @lunaa https://t.co/GdNbV1kQ1x WEED,https://t.co/IwZ6QzYAH6,2014-03-21 19:16:13,502 Louisville Kentucky,2402021276,United States ,alvey
6783,595,659,None,http://pbs.twimg.com/profile_images/839517278911741953/S8kNqC5o_normal.jpg,en,5,0,,False,2015-10-25 00:25:08,658076793279246338,If I had a dollar for every person that asked me if we sold weed at the shop then I would be making more money than apple.,https://t.co/l482T3cIei,2012-03-29 15:32:02,"Smoke Shop Industry. New Alami Generations. Valencia community college. Olympia high school class of 2014. Orlando, Fl.",540064379,"Florida, USA",Mo alami
15101,471,525,,http://pbs.twimg.com/profile_images/651794301052170240/kb5tfAvf_normal.jpg,en,10,7,Who rollin Up The Weed !  https://t.co/NOSMHJjC4K,True,2015-10-27 15:31:25,659029643459219456,RT @275YUNGSIMMIE: Who rollin Up The Weed !  https://t.co/NOSMHJjC4K,https://t.co/acjpgZVS8K,2010-02-23 21:22:04,Aspiring Graphic Novel Writer  and Artist.,116877145,Nowhere NJ,KILLER QUEEN
5061,4795,5246,None,http://pbs.twimg.com/profile_images/1084870930927517696/BcrPXxa5_normal.jpg,en,276,0,,False,2015-11-09 13:29:17,663709949554331648,Medical marijuana sales begin today in Illinois https://t.co/Oz7ZBV4wZk,http://t.co/PKqUEEhXgW,2011-11-01 21:53:52,"Education Choice Advocate, Data Analysis, #PrincipleOverParty Political Junkie",403004768,"Lake County, IL",Lennie Jarratt
15377,25959,25568,['shireshour'],http://pbs.twimg.com/profile_images/568758492274515968/5AcC5Du6_normal.jpeg,en,747,4,Love Chef's new flower pot Tiramisu #shireshour https://t.co/sJ3fDXt8QF,True,2015-11-10 20:45:39,664182153140445189,RT @QuornCountry: Love Chef's new flower pot Tiramisu #shireshour https://t.co/sJ3fDXt8QF,http://t.co/R3mMm5NdtY,2012-11-27 19:28:55,Children's Bedroom & Nursery Accessories https://t.co/yNCAJAT2CG https://t.co/4LzbZ7ERqt #SBS Winner @theopaphitis  #WOW winner @jacqueline_gold,974534389,United Kingdom,Little Ragamuffin
77277,829,751,None,http://pbs.twimg.com/profile_images/1126395327127412736/5QqA3TJ5_normal.jpg,en,6,0,,False,2015-11-12 01:38:48,664618311972429825,@valerie_stone01 thanks romantic partner/relatively close living woman/bud/spouse!!!!! ❤️❤️❤️💯,,2012-04-25 23:45:56,☆ among the whisperings and the champagne and the stars ☆,563364156,"Athens, OH",jules ∞
5026,65,73,,http://pbs.twimg.com/profile_images/1035024276309434368/sD6ekAt5_normal.jpg,en,0,4922,How do you people smoke weed in Colorado I can barely breathe.,True,2015-11-11 23:26:01,664584899001618432,RT @halsey: How do you people smoke weed in Colorado I can barely breathe.,,2014-10-03 00:57:23,i summon something bloodless from the fucking pits of hell,2801149270,,💵🚬🔪⚰️
585,1696,403,,http://pbs.twimg.com/profile_images/818107672335712256/CGElkHUL_normal.jpg,en,10,1,Come see me at @TheOverhangOU for the Browns game ! Wings and burgers ! $2 bud light pints !! Here we go brownies here we go!!🏈,True,2015-11-15 18:21:45,665957878474399744,RT @_ebunnz: Come see me at @TheOverhangOU for the Browns game ! Wings and burgers ! $2 bud light pints !! Here we go brownies here we go!!🏈,,2013-06-03 21:51:07,"Court Street Bar, Reasonable Prices, Daily Drink Specials, Well Maintained POOL Tables, Clean Bathrooms!",1480709936,"63 North Court Street, Athens ",The Over Hang
3451,815,2831,None,http://pbs.twimg.com/profile_images/541378037049094144/xoLNo9EJ_normal.jpeg,en,40,0,,False,2015-11-17 04:30:21,666473424152338432,Governor Cuomo Signs Bill That Offers Patients Emergency Access to Legal Medical Marijuana  https://t.co/YcDUFVJ0rN via @_VoiceNews_,https://t.co/YU1Ouqsv3w,2014-08-20 17:44:52,Extrapolate & Praxis. Parody of creative writing along w/social commentary & some of the unexpected... INCLUDING #LGBTReparations & #Vapingsaveslives,2749783724,"Manhattan, NY",Reid Whyte Vapes
25501,413,143,,http://pbs.twimg.com/profile_images/1129258618044522496/iOGMcf0v_normal.jpg,en,5,5,The grass is only greener where you water it,True,2015-11-16 22:37:11,666384547295064064,RT @CollinRippy: The grass is only greener where you water it,,2014-08-08 23:35:05,,2718180936,,Anabelle Romano
9649,503,322,None,http://pbs.twimg.com/profile_images/1116893925317533696/7VDwwvSS_normal.jpg,en,2,0,,False,2015-11-20 01:30:27,667515313592729600,"when ever I get out of the shower, my smoke alarm goes off.. Ok cool",,2014-09-07 22:21:37,#57 👼🏼💛 RHS🐾,2764364902,virgo,gillian remmert
54207,1031,163,,http://pbs.twimg.com/profile_images/1129556703622643712/lc50lnYX_normal.jpg,en,2,1341,don't smoke it's bad 4 u https://t.co/RcRId7h3FB,True,2015-11-22 00:53:13,668230720943472641,RT @xwillyuuum: don't smoke it's bad 4 u https://t.co/RcRId7h3FB,,2013-02-20 02:29:15,u tryna get rich.... im tryna get wealthy,1199332885,,𝒿𝑒𝓈𝓈𝒾𝒸𝒶🧚🏽‍♀️
19308,785,367,None,http://pbs.twimg.com/profile_images/3366669058/5fe62e8cdea344e96160e3dbe7947b34_normal.jpeg,en,8,0,,False,2015-11-23 20:59:00,668896554695172101,CANT WAIT TO SEE MY BEST BUD https://t.co/9cStB31fSh,,2011-06-25 15:24:49,you can do anything but not everything,323863664,in krust we trust,Krusty95
5061,4795,5246,None,http://pbs.twimg.com/profile_images/1084870930927517696/BcrPXxa5_normal.jpg,en,276,0,,False,2015-11-24 15:07:50,669170565609947136,Libertarians sue to lift pot-related campaign ban https://t.co/q872s6sF8J,http://t.co/PKqUEEhXgW,2011-11-01 21:53:52,"Education Choice Advocate, Data Analysis, #PrincipleOverParty Political Junkie",403004768,"Lake County, IL",Lennie Jarratt
5061,4795,5246,None,http://pbs.twimg.com/profile_images/1084870930927517696/BcrPXxa5_normal.jpg,en,276,0,,False,2015-11-28 00:45:05,670403000658100224,"Waffle House waitress shot, killed after asking customer not to smoke https://t.co/63rRQxxMnU",http://t.co/PKqUEEhXgW,2011-11-01 21:53:52,"Education Choice Advocate, Data Analysis, #PrincipleOverParty Political Junkie",403004768,"Lake County, IL",Lennie Jarratt
1,962,181,None,http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2015-11-28 19:05:53,670680024840728577,(Cp24) : Wynne says she shares concerns about medical marijuana vaping rules: Ontario Premier Kathleen Wynne s... https://t.co/Debmfs7mZo,http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
11015,504,299,,http://pbs.twimg.com/profile_images/1104876836822110209/8fwUJE82_normal.jpg,en,2,85,[Beethoven starts playing 9th symphony] [back row passes joint] [mid row holds up candles] [front row starts moshing],True,2015-12-02 16:15:27,672086687665623040,RT @pleatedjeans: [Beethoven starts playing 9th symphony] [back row passes joint] [mid row holds up candles] [front row starts moshing],,2013-01-31 22:01:43,,1138018536,"Austin, TX",Jess
18834,539,126,None,http://pbs.twimg.com/profile_images/1126227481432875008/STdHsmLV_normal.jpg,en,4,0,,False,2015-12-06 22:02:14,673623510682587138,Let's smoke a blunt and look at Christmas lights,,2012-08-26 18:20:26,"Tyler, the Creator only wears white socks. IG:nikimagesart",782940835,boolin' on mars ,Roach Bitch
1,962,181,"['Legal', 'Trudeau']",http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2015-12-07 12:57:25,673848787178098688,(Montrealgazette):#Legal marijuana – #Trudeau's wind of change has a familiar aroma :.. https://t.co/bCMfyJrkFd https://t.co/JMXxmPy1Ud,http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
11,1015,255,['Chicago'],http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2015-12-08 16:23:51,674263127676944384,(Chicagotribune):#Chicago chef to make cannabis-infused edibles for medical marijuana patients : Prominent.. https://t.co/CMEjDNYslH,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
18833,539,126,,http://pbs.twimg.com/profile_images/1126227481432875008/STdHsmLV_normal.jpg,en,4,1250,Everyone was calling me from the club. I was tucked under my weed blanket watching master of none. Sorry guys.,True,2015-12-09 13:25:21,674580595872256000,RT @wizkhalifa: Everyone was calling me from the club. I was tucked under my weed blanket watching master of none. Sorry guys.,,2012-08-26 18:20:26,"Tyler, the Creator only wears white socks. IG:nikimagesart",782940835,boolin' on mars ,Roach Bitch
29892,1380,621,None,http://pbs.twimg.com/profile_images/1130202694977769472/lmDsgQfv_normal.jpg,en,12,0,,False,2015-12-11 05:50:47,675190975799681024,i'm in love with this girl &amp; her name is mary jane💚,https://t.co/Q7c1CUzaY1,2011-08-18 21:34:11,•LSU '19•chemical engineering•keep that aura glowin🌞 snap: @taylahyoungg,357764361,being nocturnal somewhere,tay ♡
5353,286,271,None,http://pbs.twimg.com/profile_images/943980361410908162/UwRj8MIt_normal.jpg,en,5,0,,False,2015-12-12 01:32:15,675488300627566592,So fucking annoying when parents don't let me drink... I smoke dope niqqa 😑,,2015-01-03 05:10:30,You were satisfied with rocks before you found gold. 🇩🇴Empath: 🌙,2957895891,"New Jersey, USA",Angelüs
11,1015,255,"['Ready', 'Hemp']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2015-12-11 17:40:13,675369507964121089,"(Village Voice):Get #Ready to See #Hemp Fields Cropping Up in New York : By spring, New York farmers may be.. https://t.co/bI7fpuo3RI",https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
11,1015,255,"['Upstate', 'NY']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2015-12-12 16:35:05,675715508142923776,(Syracuse):#Upstate #NY man caught smoking pot in 'Police Cars Only' parking spot : State.. https://t.co/TAaeznRKKA https://t.co/Nnm1dPwpmo,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
1,962,181,"['Nova', 'Scotia']",http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2015-12-18 23:23:30,677992614189133824,(Globalnews):#Nova #Scotia man facing drug charges can’t have medical pot advocate.. https://t.co/Vfgf8gLQ30 https://t.co/e3B8A7C3BO,http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
1,962,181,['Trudeau'],http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2015-12-18 12:17:05,677824903454703616,"(Montrealgazette):""A bit of revenue"" from marijuana sales? Is #Trudeau blowing smoke? :.. https://t.co/n0BW5479p6 https://t.co/TEtkCPlt4j",http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
11,1015,255,"['Bud', 'Grant']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2015-12-21 04:27:37,678793925365096448,"(Startribune) The ducks weren't flying, and neither was #Bud #Grant : During his many years as an athlete and.. https://t.co/4mMUkd3PHF",https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
11,1015,255,"['Justin', 'Trudeau']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2015-12-22 21:29:46,679413542961864704,(VICE) #Justin #Trudeau Gave Canadians Very High Hopes for Weed Legalization This Year :.. https://t.co/w535bIXSPi https://t.co/pfm7KO8yCj,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
1819,441,213,None,http://pbs.twimg.com/profile_images/776100047637221376/weAbu0Bc_normal.jpg,en,14,0,,False,2015-12-23 13:22:04,679653197695299584,@YOLO_YODA do I need a need stick to participate in this hash tag?,https://t.co/FLdIlldg3F,2010-09-28 00:59:37,#War,195973947,Atlanta,!
11,1015,255,"['North', 'Highlands']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2015-12-26 23:10:01,680888323351511040,"(Sacbee) #North #Highlands house fire blamed on cigarette, oxygen tank : No one hurt in afternoon blaze Smoke.. https://t.co/C23TrdLurR",https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
7874,639,433,None,http://pbs.twimg.com/profile_images/1035759217322405890/sZfn_7WE_normal.jpg,en,4,0,,False,2015-12-28 02:26:14,681300090074591233,@molly_telford since when does smoking weed make you sick,https://t.co/KS6VNLGXrr,2011-01-30 00:37:39,the best rapper at Outback Steakhouse. find me anywhere @TheDanMoss | d4ddyyyys boy,244728317,Elsewhere,@thedanmoss fan account 💯🥰
11,1015,255,"['AP', 'Exclusive']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2015-12-28 09:06:47,681400893799972864,"(NewsOK) #AP #Exclusive: Schools ease athlete penalties for marijuana : LINCOLN, Neb... https://t.co/AywvMV4Hze https://t.co/KzCQ4PIxgq",https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
